fsi_id,gc_fsi_epu_lag1,gc_fsi_epu_lag2,gc_fsi_epu_lag3,gc_fsi_epu_lag4,gc_fsi_epu_lag5,gc_fsi_epu_lag6,gc_fsi_epu_lag7,gc_fsi_epu_lag8,gc_fsi_epu_lag9,gc_fsi_epu_lag10,gc_fsi_epu_lag11,gc_fsi_epu_lag12,gc_epu_fsi_lag1,gc_epu_fsi_lag2,gc_epu_fsi_lag3,gc_epu_fsi_lag4,gc_epu_fsi_lag5,gc_epu_fsi_lag6,gc_epu_fsi_lag7,gc_epu_fsi_lag8,gc_epu_fsi_lag9,gc_epu_fsi_lag10,gc_epu_fsi_lag11,gc_epu_fsi_lag12,gc_fsi_cfsi_lag1,gc_fsi_cfsi_lag2,gc_fsi_cfsi_lag3,gc_fsi_cfsi_lag4,gc_fsi_cfsi_lag5,gc_fsi_cfsi_lag6,gc_fsi_cfsi_lag7,gc_fsi_cfsi_lag8,gc_fsi_cfsi_lag9,gc_fsi_cfsi_lag10,gc_fsi_cfsi_lag11,gc_fsi_cfsi_lag12,gc_cfsi_fsi_lag1,gc_cfsi_fsi_lag2,gc_cfsi_fsi_lag3,gc_cfsi_fsi_lag4,gc_cfsi_fsi_lag5,gc_cfsi_fsi_lag6,gc_cfsi_fsi_lag7,gc_cfsi_fsi_lag8,gc_cfsi_fsi_lag9,gc_cfsi_fsi_lag10,gc_cfsi_fsi_lag11,gc_cfsi_fsi_lag12,gc_fsi_vixc_lag1,gc_fsi_vixc_lag2,gc_fsi_vixc_lag3,gc_fsi_vixc_lag4,gc_fsi_vixc_lag5,gc_fsi_vixc_lag6,gc_fsi_vixc_lag7,gc_fsi_vixc_lag8,gc_fsi_vixc_lag9,gc_fsi_vixc_lag10,gc_fsi_vixc_lag11,gc_fsi_vixc_lag12,gc_fsi_vixc_lag13,gc_fsi_vixc_lag14,gc_fsi_vixc_lag15,gc_fsi_vixc_lag16,gc_fsi_vixc_lag17,gc_fsi_vixc_lag18,gc_fsi_vixc_lag19,gc_fsi_vixc_lag20,gc_fsi_vixc_lag21,gc_fsi_vixc_lag22,gc_fsi_vixc_lag23,gc_fsi_vixc_lag24,gc_fsi_vixc_lag25,gc_fsi_vixc_lag26,gc_fsi_vixc_lag27,gc_fsi_vixc_lag28,gc_fsi_vixc_lag29,gc_fsi_vixc_lag30
fsi_97a64f7ca5e6,0.989688,0.320527,0.143004,0.070529,0.007158,0.000679,0.00212,0.002603,0.003051,0.000868,0.001316,4e-06,0.069885,4.8e-05,0,0,0,0,0,0,0,0,0,0,0.612074,0.666761,0.596076,0.644431,0.647469,0.459124,0.426618,0.450289,0.401417,0.35037,0.320952,0.136949,0.275152,0.614724,0.637135,0.757925,0.834143,0.525264,0.740614,0.760712,0.560415,0.546241,0.586586,0.174559,0.364862,0.189092,0.208435,0.30838,0.410231,0.517774,0.621945,0.646904,0.612556,0.666849,0.755515,0.816605,0.797182,0.669144,0.685044,0.753505,0.788686,0.785051,0.818514,0.774597,0.822465,0.471621,0.501253,0.461394,0.517714,0.58704,0.62737,0.692162,0.728897,0.66463
fsi_18c9f0452e0c,0.817644,0.442562,0.61095,0.435026,0.347845,0.079964,0.141089,0.068091,0.068261,0.023755,0.015972,0.002156,0.377731,0.586,0.056702,0.166526,0.191456,0.177254,0.159132,0.144431,0.162132,0.303294,0.10764,0.077289,0.363617,0.333816,0.454937,0.380673,0.421024,0.209034,0.136983,0.244597,0.212255,0.232481,0.277778,0.279688,0.344008,0.615605,0.556932,0.25051,0.144423,0.074405,0.065842,0.080204,0.008933,0.015812,0.024024,0.036945,0.869348,0.698413,0.747948,0.710182,0.860193,0.926961,0.885148,0.942727,0.600657,0.7225,0.776923,0.854893,0.805053,0.666822,0.769465,0.745917,0.808071,0.811249,0.773124,0.809786,0.753838,0.608074,0.662457,0.668889,0.691265,0.729156,0.772577,0.806568,0.807228,0.824026
fsi_c90d653c8646,0.757556,0.852094,0.692351,0.715235,0.249335,0.224895,0.089171,0.0994,0.049176,0.068748,0.092271,0.089167,0.366264,0.000378,0,0,0,0,0,0,0,0,0,0,0.984767,0.913165,0.818103,0.684464,0.634444,0.696609,0.417604,0.385807,0.460122,0.368823,0.365166,0.405364,0.18889,0.350674,0.593582,0.684991,0.78327,0.922491,0.878048,0.902183,0.943368,0.899823,0.917682,0.417892,0.662463,0.196703,0.254553,0.390258,0.355272,0.464606,0.563733,0.342492,0.343818,0.135914,0.186689,0.224945,0.134447,0.169666,0.195782,0.292914,0.321516,0.268724,0.341068,0.376918,0.264001,0.303326,0.354068,0.378161,0.359528,0.301337,0.259155,0.2984,0.342587,0.251364
fsi_2ec5fdff6afe,0.235398,0.146647,0.172361,0.2102,0.111051,0.371213,0.33523,0.093587,0.148802,0.242001,0.221616,0.083526,0.180418,0.001339,0,0,0,0,0,0,0,0,0,0,0.803262,0.646698,0.509886,0.585363,0.715928,0.601211,0.436226,0.536537,0.440078,0.47059,0.55191,0.346351,0.144593,0.399742,0.556779,0.713756,0.899356,0.898685,0.891202,0.943013,0.94987,0.942984,0.963908,0.707674,0.103612,0.160312,0.144275,0.099055,0.206278,0.261869,0.235636,0.364911,0.314109,0.241233,0.316868,0.339287,0.460467,0.462359,0.528553,0.6071,0.67126,0.660531,0.674193,0.722013,0.504624,0.549788,0.612851,0.614985,0.601863,0.616634,0.69751,0.693814,0.704282,0.529718
fsi_723ca90f570c,0.920934,0.269254,0.215134,0.19407,0.093872,0.011607,0.027032,0.031309,0.058842,0.00434,0.008821,0.010312,0.408701,0.535337,0.035893,0.073762,0.125792,0.144982,0.157627,0.195012,0.120252,0.206185,0.161004,0.144044,0.581305,0.319273,0.473616,0.430759,0.579872,0.58002,0.40141,0.419225,0.421926,0.338964,0.389376,0.383282,0.533317,0.813784,0.604945,0.36131,0.375756,0.295599,0.309613,0.346291,0.076234,0.101893,0.117108,0.150078,0.86331,0.417735,0.469016,0.515719,0.755862,0.849655,0.84808,0.843978,0.728037,0.822685,0.875419,0.931119,0.851811,0.791038,0.843653,0.874891,0.902277,0.938893,0.916584,0.930397,0.927934,0.696129,0.724217,0.749531,0.762665,0.790478,0.82895,0.846517,0.852304,0.857767
fsi_35027bb614e0,0.79578,0.322481,0.185823,0.304169,0.565371,0.149442,0.173272,0.064564,0.07932,0.126095,0.073517,0.007221,0.973323,0.232106,0.218454,0.10872,0.121513,0.144811,0.153481,0.185735,0.048233,0.039702,0.019613,0.001834,0.943018,0.853533,0.920291,0.90218,0.680311,0.758939,0.737907,0.908491,0.087395,0.060299,0.050171,0.056233,0.384459,0.817414,0.952869,0.358729,0.264768,0.209498,0.26654,0.250403,0.341396,0.396813,0.503366,0.559422,0.420366,0.239679,0.267469,0.211754,0.618864,0.725728,0.816509,0.833684,0.889595,0.92089,0.857298,0.877681,0.800073,0.849436,0.588317,0.599786,0.592428,0.641649,0.670079,0.717064,0.767387,0.761247,0.777666,0.7679,0.797525,0.838341,0.85743,0.850268,0.851967,0.872701
fsi_2db073bd2dbe,0.863534,0.368578,0.307237,0.320134,0.412002,0.19298,0.194091,0.095724,0.194398,0.366643,0.259608,0.001586,0.874501,0.076176,0.040342,0.010589,0.020451,0.037366,0.057637,0.07872,0.020432,0.013566,0.013906,0.000741,0.894272,0.854064,0.913859,0.893196,0.665609,0.744384,0.709859,0.886842,0.049832,0.039478,0.029898,0.039533,0.325887,0.776467,0.942285,0.417693,0.276683,0.205442,0.261051,0.227565,0.317822,0.362832,0.472453,0.573808,0.501032,0.325816,0.317913,0.238672,0.617909,0.727458,0.823221,0.853243,0.89309,0.918941,0.862591,0.877888,0.764999,0.832775,0.552762,0.564553,0.552567,0.634121,0.652621,0.700496,0.750971,0.753648,0.77411,0.764846,0.811919,0.849747,0.868411,0.872453,0.883938,0.905821
fsi_3867e63eec90,0.214161,0.1367,0.102449,0.213994,0.226375,0.507424,0.548801,0.23272,0.311318,0.164154,0.092339,0.108827,0.133396,0.008345,8e-06,0,0,0,0,0,0,0,0,0,0.372953,0.702849,0.570129,0.562844,0.684125,0.78021,0.635535,0.547032,0.632492,0.584066,0.573701,0.629966,0.279204,0.643991,0.815039,0.918554,0.941716,0.961041,0.963733,0.96948,0.762056,0.777009,0.741662,0.314315,0.049848,0.076971,0.065097,0.123069,0.184473,0.25917,0.343521,0.39559,0.287184,0.125325,0.116681,0.161885,0.141163,0.185221,0.205734,0.231294,0.223019,0.25337,0.297671,0.373427,0.353465,0.415534,0.465804,0.490091,0.5305,0.535575,0.55774,0.482621,0.436516,0.163977
fsi_0b69b77e5b20,0.968493,0.239767,0.320483,0.301729,0.310937,0.341039,0.424291,0.368276,0.444333,0.601891,0.739096,0.761497,0.182771,0.386303,0.382626,0.504914,0.633433,0.449406,0.516006,0.500038,0.360369,0.458142,0.4452,0.440239,0.458327,0.826028,0.679224,0.45901,0.576429,0.604664,0.461652,0.485195,0.351284,0.290171,0.401089,0.328437,0.176197,0.582145,0.769619,0.898054,0.779895,0.42819,0.261869,0.371802,0.350374,0.425459,0.38651,0.288354,0.305382,0.311919,0.399262,0.354298,0.641803,0.703733,0.796157,0.814006,0.376342,0.200574,0.267505,0.16938,0.244902,0.278248,0.335996,0.275443,0.330592,0.386903,0.427651,0.469431,0.210566,0.236128,0.280712,0.319098,0.343606,0.393048,0.42043,0.366734,0.34844,0.307398
fsi_7fda5641d806,0.492544,0.473903,0.666848,0.585716,0.53574,0.803477,0.849588,0.834515,0.811228,0.747182,0.752242,0.732678,0.379515,0.472708,0.253939,0.500101,0.524029,0.713292,0.637111,0.694654,0.807633,0.889817,0.834047,0.840571,0.804328,0.4384,0.497196,0.165792,0.156598,0.117085,0.162115,0.218826,0.291474,0.151049,0.194033,0.222852,0.338612,0.757313,0.638723,0.736144,0.777795,0.704081,0.782543,0.799679,0.559905,0.615588,0.744328,0.718891,0.06702,0.074731,0.072866,0.077922,0.154003,0.208218,0.264436,0.365893,0.410991,0.436587,0.502861,0.559088,0.557498,0.614846,0.687887,0.623916,0.617654,0.650939,0.595379,0.601372,0.21157,0.257012,0.23231,0.270125,0.329231,0.10203,0.140329,0.152801,0.118055,0.120238
fsi_8d99503243de,0.68244,0.426144,0.329632,0.318668,0.136355,0.158267,0.193661,0.086949,0.07009,0.123679,0.117354,0.012259,0.172734,0.073123,1.4e-05,1e-06,0,0,0,0,0,1.1e-05,2e-06,5e-06,0.867036,0.986343,0.754147,0.815995,0.917793,0.840848,0.7465,0.725963,0.497148,0.603834,0.6949,0.41364,0.150384,0.356058,0.539669,0.62777,0.808427,0.905971,0.933088,0.954369,0.952586,0.766658,0.776592,0.285759,0.360298,0.393846,0.373493,0.225175,0.304548,0.289576,0.313124,0.349435,0.265774,0.358563,0.411513,0.480925,0.481621,0.448781,0.541222,0.552625,0.604371,0.607096,0.610727,0.533986,0.430494,0.395397,0.444278,0.466869,0.486931,0.511759,0.570041,0.569627,0.462249,0.395549
fsi_4092643ca4d1,0.497216,0.881064,0.884805,0.808141,0.715072,0.222812,0.044351,0.052048,0.112933,0.132831,0.160221,0.032692,0.292511,0.000163,0,0,0,0,0,0,0,0,0,0,0.541774,0.541603,0.380158,0.531096,0.609319,0.61388,0.425995,0.338187,0.432328,0.408132,0.272057,0.256829,0.232114,0.461129,0.63611,0.77558,0.895783,0.878098,0.727477,0.743049,0.815053,0.850358,0.903071,0.773221,0.1828,0.364829,0.297643,0.282347,0.393366,0.460973,0.571418,0.539543,0.521927,0.212186,0.267521,0.347066,0.378091,0.444132,0.474448,0.545428,0.60461,0.652832,0.667376,0.754714,0.69753,0.630789,0.677446,0.691432,0.757614,0.789751,0.827395,0.861442,0.844218,0.82371
fsi_61edea9fe49d,0.324297,0.203083,0.207432,0.192892,0.178326,0.301839,0.319969,0.11586,0.200627,0.226251,0.261605,0.319217,0.243078,0.012238,4e-06,0,0,0,0,0,0,0,0,0,0.526494,0.875685,0.786026,0.735772,0.803716,0.763457,0.570996,0.489661,0.681655,0.721955,0.706744,0.723639,0.351961,0.707468,0.882008,0.946884,0.966198,0.986443,0.996819,0.997913,0.96151,0.97715,0.983344,0.693213,0.008528,0.00357,0.005446,0.012108,0.013213,0.020858,0.026122,0.049001,0.048699,0.037227,0.027173,0.033815,0.028676,0.040645,0.062008,0.092873,0.101462,0.126874,0.16677,0.18608,0.14281,0.175272,0.211075,0.244803,0.280276,0.29395,0.350583,0.364269,0.366691,0.084706
fsi_cc83fa3bbf95,0.687774,0.546073,0.461985,0.593102,0.654346,0.832852,0.7726,0.468973,0.6572,0.738879,0.784333,0.848865,0.241711,0.01503,2.3e-05,0,0,0,0,0,0,0,0,0,0.925559,0.783433,0.667619,0.501589,0.522988,0.658573,0.633153,0.745621,0.774384,0.71266,0.719812,0.746244,0.178913,0.593563,0.785499,0.807711,0.897551,0.856551,0.90441,0.952303,0.827097,0.957695,0.975655,0.510371,0.165923,0.051999,0.05707,0.107725,0.132782,0.184922,0.212038,0.244355,0.252882,0.116695,0.153492,0.211843,0.233475,0.257308,0.318678,0.393482,0.380225,0.324847,0.386912,0.4333,0.192344,0.244041,0.278903,0.313931,0.365539,0.329465,0.321135,0.337859,0.354654,0.200977
fsi_6d77d545e160,0.369445,0.239662,0.217712,0.219041,0.205136,0.386147,0.353523,0.110926,0.21572,0.253569,0.274252,0.258725,0.464284,0.163849,0.000718,8.6e-05,4.9e-05,0,0,1e-06,0,0,0,0,0.913179,0.925477,0.791723,0.68059,0.758323,0.683936,0.660375,0.760948,0.782012,0.810324,0.776165,0.825304,0.5494,0.868831,0.952846,0.974944,0.944015,0.973118,0.912898,0.964213,0.835164,0.869993,0.900529,0.322025,0.044364,0.009975,0.015671,0.036717,0.044791,0.075728,0.088581,0.156476,0.136353,0.087917,0.126941,0.184438,0.155494,0.208538,0.29452,0.376786,0.441588,0.430021,0.501202,0.582161,0.506162,0.612675,0.617387,0.671588,0.697358,0.698747,0.726394,0.768135,0.768485,0.499188
fsi_8ace4a9ef54e,0.324018,0.590666,0.672545,0.689764,0.36681,0.675293,0.589693,0.343033,0.23031,0.34113,0.418015,0.287989,0.29646,4e-06,0,0,0,0,0,0,0,0,0,0,0.6336,0.93454,0.6806,0.837315,0.843435,0.851444,0.252886,0.243694,0.314556,0.207908,0.10979,0.104296,0.269577,0.478972,0.563851,0.710962,0.832114,0.943928,0.914405,0.95774,0.888998,0.90841,0.896362,0.789929,0.657571,0.816511,0.627967,0.781946,0.861986,0.902197,0.940428,0.645358,0.66371,0.243106,0.250355,0.281575,0.27125,0.344867,0.196882,0.285108,0.325179,0.368663,0.423545,0.516097,0.570894,0.642781,0.693648,0.747808,0.722574,0.621019,0.618887,0.650927,0.69737,0.494416
fsi_75c8abad2f2e,0.123553,0.040096,0.024145,0.039123,0.044537,0.201635,0.217138,0.082603,0.161459,0.203533,0.135871,0.15469,0.137144,0.006117,8e-06,0,0,0,0,0,0,0,0,0,0.366776,0.725846,0.501124,0.649819,0.770033,0.839875,0.399506,0.359693,0.450954,0.398476,0.395765,0.44758,0.391417,0.733684,0.888839,0.960307,0.965531,0.972337,0.977059,0.981349,0.736382,0.807156,0.759511,0.373485,0.018543,0.024139,0.035435,0.0697,0.086514,0.142464,0.19644,0.277104,0.221872,0.15874,0.12274,0.170953,0.136839,0.167201,0.220457,0.248233,0.285064,0.34955,0.406416,0.47874,0.406455,0.465885,0.518845,0.493451,0.50834,0.524185,0.563311,0.542598,0.516475,0.180928
fsi_6f3f52d2681f,0.69418,0.50474,0.463001,0.368057,0.183696,0.207293,0.241749,0.115488,0.10566,0.164757,0.158985,0.021063,0.176257,0.086489,5e-06,1e-06,0,0,0,0,0,6e-06,0,1e-06,0.885363,0.947241,0.73947,0.833078,0.923972,0.856912,0.776668,0.727709,0.572539,0.669008,0.753782,0.51437,0.137066,0.321041,0.486228,0.549254,0.761409,0.860829,0.910549,0.949327,0.94039,0.748849,0.770309,0.261635,0.377823,0.435984,0.380521,0.33118,0.482707,0.45462,0.512189,0.554037,0.467673,0.571641,0.631849,0.675644,0.673163,0.601225,0.692159,0.669967,0.726115,0.687894,0.675599,0.591091,0.514991,0.476046,0.537102,0.537568,0.560749,0.584982,0.638995,0.634848,0.501203,0.416637
fsi_89c2604b6295,0.258398,0.151757,0.220417,0.301784,0.277638,0.199774,0.334719,0.366187,0.308009,0.132414,0.152156,0.063511,0.252827,0.366247,0.348543,0.149367,0.134091,0.209674,0.193756,0.223245,0.335378,0.463839,0.440001,0.538913,0.826007,0.346094,0.285387,0.148649,0.045156,0.063526,0.092164,0.077918,0.139285,0.025238,0.029831,0.060092,0.324576,0.676731,0.730272,0.718386,0.808083,0.828631,0.836372,0.836409,0.582361,0.543854,0.633148,0.70954,0.055765,0.048595,0.031231,0.025207,0.060169,0.098106,0.152235,0.203278,0.268688,0.247723,0.283403,0.385264,0.474884,0.572804,0.637064,0.679851,0.69317,0.768961,0.810985,0.769799,0.659943,0.667502,0.418799,0.477458,0.553502,0.593917,0.625977,0.563248,0.404451,0.435448
fsi_0bf719a8dd97,0.782309,0.299472,0.170906,0.305965,0.571275,0.16222,0.186688,0.074519,0.087631,0.13559,0.082433,0.006495,0.93684,0.214827,0.190552,0.087257,0.091349,0.108614,0.122111,0.149869,0.033721,0.028731,0.014281,0.001479,0.908632,0.853007,0.917737,0.889128,0.681238,0.760072,0.741707,0.908405,0.077785,0.054257,0.048985,0.053636,0.381683,0.814754,0.952792,0.407811,0.260791,0.200793,0.25457,0.224285,0.310552,0.356582,0.462922,0.530898,0.399791,0.231141,0.254924,0.157884,0.534028,0.6515,0.756105,0.781381,0.84394,0.879375,0.789678,0.817033,0.72446,0.783924,0.502081,0.511385,0.494702,0.559924,0.571136,0.622129,0.678708,0.684925,0.70187,0.697213,0.733038,0.786389,0.808548,0.809248,0.809108,0.83255
fsi_e7ac55733250,0.484212,0.066659,0.060905,0.091892,0.065264,0.003094,0.002353,0.001818,0.003298,0.000169,0.000143,5e-05,0.177258,0.013439,4e-06,0,0,0,0,0,0,0,0,0,0.666752,0.553845,0.202637,0.179655,0.258567,0.288796,0.325011,0.318103,0.432671,0.48086,0.531161,0.41536,0.273706,0.339342,0.411991,0.415248,0.585845,0.672828,0.699699,0.597859,0.678861,0.614659,0.575765,0.259396,0.090056,0.114364,0.207817,0.219517,0.467044,0.526812,0.606163,0.703282,0.712024,0.734737,0.821917,0.72828,0.769603,0.711136,0.785896,0.766564,0.773591,0.844568,0.8768,0.906688,0.628413,0.656898,0.710848,0.748749,0.797108,0.82504,0.854475,0.758794,0.663645,0.674901
fsi_9e9eef41df8c,0.235948,0.268219,0.610459,0.815843,0.29421,0.282395,0.325973,0.397779,0.507046,0.418161,0.416488,0.240102,0.143895,0.157748,0.129999,0.26656,0.303083,0.419742,0.399892,0.442634,0.475374,0.603585,0.534002,0.595952,0.960806,0.391416,0.358619,0.162479,0.08503,0.10662,0.111791,0.106592,0.165756,0.04756,0.053121,0.068227,0.331117,0.66189,0.634235,0.674356,0.691746,0.596222,0.673606,0.70376,0.395854,0.396606,0.626229,0.530618,0.070787,0.065538,0.057536,0.051274,0.109321,0.151234,0.209946,0.293467,0.37603,0.3721,0.405432,0.505589,0.569461,0.668575,0.716076,0.704629,0.728166,0.75524,0.765461,0.721776,0.549625,0.578688,0.330046,0.371903,0.464173,0.430222,0.484316,0.531244,0.443334,0.463765
fsi_208b147a2b01,0.287713,0.569,0.353008,0.29015,0.055594,0.083193,0.200915,0.149716,0.199789,0.203993,0.10347,0.000777,0.496256,0.417182,0.363549,0.085654,0.022016,0.028556,0.014891,0.001871,0.000933,0.004043,0.003129,0.005457,0.581338,0.808423,0.861414,0.866584,0.956499,0.967305,0.952965,0.93683,0.018349,0.012775,0.005801,9.9e-05,0.089095,0.404182,0.717894,0.058665,0.014797,0.008689,0.021795,0.008769,0.014245,0.008393,0.007731,0.015428,0.705933,0.26007,0.2395,0.393084,0.573941,0.677732,0.69347,0.775289,0.850262,0.808507,0.862116,0.898696,0.915695,0.945481,0.924492,0.952039,0.951783,0.969222,0.970088,0.96766,0.959813,0.958302,0.96235,0.943304,0.963293,0.972101,0.9725,0.977956,0.893655,0.857556
fsi_9f519d32fa45,0.857854,0.331942,0.298377,0.330128,0.439589,0.216314,0.222421,0.115071,0.222452,0.410966,0.297521,0.001913,0.875641,0.098353,0.054543,0.016227,0.031021,0.057688,0.08461,0.111525,0.03093,0.022669,0.022974,0.001289,0.895488,0.863233,0.920843,0.903662,0.67679,0.756048,0.719878,0.894756,0.048522,0.039617,0.029894,0.040083,0.32533,0.77832,0.941164,0.410209,0.267782,0.18628,0.24026,0.208739,0.292521,0.332718,0.439089,0.546556,0.487982,0.307678,0.298948,0.216686,0.583445,0.695948,0.7977,0.828352,0.868385,0.895377,0.832501,0.850451,0.726394,0.801706,0.501828,0.51605,0.497266,0.577575,0.597109,0.645111,0.698382,0.701609,0.722764,0.708608,0.759359,0.805497,0.827819,0.832644,0.849091,0.873768
fsi_de6656c3434d,0.458974,0.859472,0.947475,0.832633,0.735653,0.196681,0.022008,0.026168,0.07378,0.072444,0.09266,0.016733,0.284573,9.9e-05,0,0,0,0,0,0,0,0,0,0,0.640888,0.536908,0.382057,0.545557,0.664768,0.699896,0.514371,0.429838,0.51852,0.474957,0.301511,0.234684,0.227688,0.442768,0.626647,0.773112,0.89997,0.884047,0.72875,0.752328,0.834595,0.867378,0.92122,0.793893,0.136784,0.287159,0.261693,0.210316,0.27854,0.356837,0.453064,0.474273,0.467985,0.217977,0.272563,0.348929,0.383293,0.446087,0.478217,0.546981,0.602577,0.629526,0.648118,0.733874,0.674305,0.578728,0.625791,0.639957,0.704533,0.746188,0.787198,0.826233,0.824473,0.78395
fsi_f3532c0ab4a6,0.986681,0.799761,0.519244,0.570494,0.472065,0.609844,0.494059,0.373099,0.474095,0.376046,0.396602,0.353651,0.334607,0.448175,0.333415,0.492952,0.577047,0.46434,0.340499,0.248711,0.110709,0.085354,0.032244,0.032515,0.193059,0.45855,0.705139,0.11912,0.046687,0.080572,0.03807,0.025335,0.029144,0.005221,0.003779,0.001455,0.296883,0.487073,0.47371,0.411413,0.05019,0.012686,0.000947,0.00126,1.7e-05,5.4e-05,2.2e-05,3.5e-05,0.90435,0.319427,0.36337,0.302126,0.46408,0.590195,0.678262,0.800145,0.665518,0.322493,0.297693,0.324609,0.386762,0.446805,0.474241,0.34141,0.404501,0.43665,0.365402,0.360068,0.394015,0.303485,0.3503,0.33797,0.345313,0.371163,0.431236,0.399584,0.451576,0.488236
fsi_22b39365b6ab,0.335102,0.416511,0.504652,0.442555,0.141357,0.235999,0.409838,0.334427,0.389337,0.38912,0.200861,0.005237,0.438927,0.414498,0.363549,0.070486,0.018451,0.022503,0.009962,0.00291,0.001478,0.005796,0.004542,0.009003,0.601308,0.829419,0.882892,0.866206,0.955531,0.967188,0.95347,0.911809,0.019558,0.014713,0.005393,0.000143,0.088488,0.411851,0.725784,0.061209,0.015227,0.009216,0.023044,0.006389,0.011148,0.006847,0.007761,0.016364,0.687628,0.257853,0.232029,0.379783,0.557822,0.662435,0.690496,0.776366,0.85254,0.805014,0.860381,0.897256,0.916527,0.946065,0.924341,0.95301,0.948728,0.966818,0.966814,0.962849,0.954746,0.950588,0.955685,0.935144,0.956504,0.965637,0.967177,0.973492,0.873633,0.829677
fsi_eb1cd5a7cc5d,0.562353,0.669868,0.115186,0.056349,0.18586,0.014395,0.051333,0.049138,0.075276,0.015268,0.03365,0.019419,0.196116,0,0,0,0,0,0,0,0,0,0,0,0.871725,0.769709,0.802274,0.91704,0.137302,0.106742,0.151509,0.141725,0.191683,0.211424,0.084351,0.044493,0.246585,0.541888,0.719231,0.820498,0.877633,0.789293,0.885841,0.927651,0.958429,0.856795,0.818808,0.633616,0.572466,0.231357,0.321999,0.386371,0.586156,0.668259,0.702986,0.71218,0.656133,0.733884,0.808527,0.86948,0.843369,0.853085,0.608135,0.644573,0.715878,0.723832,0.764926,0.798409,0.847184,0.770571,0.766947,0.772866,0.767316,0.808407,0.846097,0.887158,0.893607,0.849827
fsi_d838c7b5cc79,0.950557,0.332822,0.411833,0.381526,0.365559,0.440966,0.532936,0.461302,0.517479,0.672445,0.805107,0.830968,0.212528,0.416921,0.399691,0.514684,0.630792,0.513466,0.582062,0.48086,0.324651,0.424118,0.472473,0.500623,0.527038,0.904997,0.718679,0.470869,0.59424,0.66681,0.497369,0.5827,0.329733,0.266001,0.374279,0.238666,0.169341,0.549021,0.737625,0.868341,0.797903,0.393552,0.294768,0.311277,0.345677,0.381267,0.422939,0.347706,0.201791,0.193618,0.279162,0.226894,0.478466,0.578,0.691402,0.743559,0.4238,0.268996,0.347812,0.24725,0.355056,0.387478,0.443234,0.372346,0.412706,0.472302,0.519377,0.564886,0.296738,0.334019,0.390265,0.440753,0.465664,0.516348,0.534096,0.46138,0.447513,0.386669
fsi_153a60087f64,0.709199,0.345644,0.518635,0.416422,0.130891,0.143528,0.189694,0.148638,0.073318,0.203385,0.241751,0.018777,0.027227,0.028618,4.1e-05,8e-06,2.2e-05,1.6e-05,2.1e-05,0,0,1e-06,0,2e-06,0.601028,0.947479,0.970737,0.441417,0.507156,0.6254,0.667095,0.661757,0.170742,0.082755,0.133301,0.070921,0.056154,0.284458,0.311468,0.258805,0.404508,0.40517,0.393891,0.468978,0.028734,0.068919,0.03948,0.019313,0.861807,0.525592,0.323802,0.38549,0.469634,0.583568,0.658422,0.759277,0.679579,0.758508,0.809489,0.80286,0.843347,0.785706,0.806518,0.845572,0.885329,0.741902,0.619951,0.557779,0.617677,0.428841,0.452369,0.297786,0.337619,0.377443,0.424733,0.479152,0.518915,0.551949
fsi_61a26d4cf569,0.845506,0.311485,0.292649,0.329769,0.441534,0.224586,0.231475,0.115801,0.224441,0.412872,0.300247,0.001866,0.885779,0.112855,0.06392,0.020437,0.038414,0.072334,0.104028,0.133005,0.03823,0.028778,0.028549,0.001656,0.902352,0.872062,0.927226,0.911323,0.674436,0.75368,0.715103,0.891096,0.047777,0.0383,0.029118,0.039541,0.327691,0.782633,0.942081,0.392848,0.264448,0.183653,0.23766,0.208366,0.290854,0.329517,0.435135,0.546968,0.498685,0.316057,0.305668,0.226823,0.593222,0.703576,0.803884,0.831816,0.870176,0.896736,0.837899,0.857486,0.738403,0.81348,0.506779,0.519853,0.498612,0.579344,0.600688,0.649091,0.703688,0.707149,0.728725,0.713029,0.762277,0.809557,0.832248,0.836125,0.852345,0.877568
fsi_905933b89609,0.433442,0.292597,0.20987,0.203264,0.195783,0.364572,0.366502,0.109416,0.21654,0.250058,0.266415,0.2267,0.506283,0.171469,0.000465,9e-05,4.5e-05,0,0,0,0,0,0,0,0.853635,0.909158,0.790009,0.63176,0.709331,0.652861,0.678622,0.756502,0.789657,0.830566,0.804672,0.861773,0.536111,0.868065,0.946187,0.965294,0.926133,0.964064,0.896358,0.954715,0.841088,0.87107,0.906134,0.266792,0.041461,0.012184,0.016969,0.039148,0.05008,0.081903,0.099385,0.17541,0.138762,0.078145,0.116026,0.168475,0.148082,0.194297,0.281011,0.359126,0.425376,0.420975,0.490839,0.569741,0.501002,0.600066,0.612893,0.668927,0.700471,0.710571,0.733174,0.773484,0.765498,0.498726
